"code","product_name","brands","categories","pnns_groups_1","labels","countries_en","quantity","url","ingredients_text","allergens","traces","nutriscore_grade","nutriscore_score","energy_100g","fat_100g","saturated-fat_100g","carbohydrates_100g","sugars_100g","fiber_100g","proteins_100g","salt_100g","nova_group","image_url","image_small_url","image_ingredients_url","image_ingredients_small_url","image_nutrition_url"
"1630000217","Graines de citrouille écalées crues","Mayrand chef","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Graines, Produits de la plante de courge, Graines de courge et dérivés, Graines de courge","unknown","","Canada","1000.0 g","http://world-en.openfoodfacts.org/product/0001630000217/graines-de-citrouille-ecalees-crues-mayrand-chef","Graines de citrouilles","","","A","-11.0","2343.0","49.0","9.0","10.0","1.0","6.0","30.0","0.0175","1.0","https://images.openfoodfacts.org/images/products/000/163/000/0217/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0217/front_fr.3.200.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0217/ingredients_fr.8.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0217/ingredients_fr.8.200.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0217/nutrition_fr.5.400.jpg"
"1630000224","Graines de chia noire","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Chia","Cereals and potatoes","","Canada","","http://world-en.openfoodfacts.org/product/0001630000224/graines-de-chia-noire","","","","","","2175.7","32.0","3.0","38.0","0.0","","20.0","","","https://images.openfoodfacts.org/images/products/000/163/000/0224/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0224/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0224/nutrition_fr.5.400.jpg"
"1630000231","Graines de lin","","en:brown-flax-seeds","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0001630000231/graines-de-lin","","","","","","1882.8","40.0","3.0","30.0","1.4","","20.0","","","https://images.openfoodfacts.org/images/products/000/163/000/0231/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0231/front_fr.3.200.jpg","","",""
"1630000248","Graines de lin doré","","en:brown-flax-seeds","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0001630000248/graines-de-lin-dore","","","","","","2234.3","41.0","3.4","28.0","1.4","","20.0","","","https://images.openfoodfacts.org/images/products/000/163/000/0248/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0248/front_fr.3.200.jpg","","",""
"1630000255","Graines de lin moulues","","en:brown-flax-seeds","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0001630000255/graines-de-lin-moulues","","","","","","2231.5","40.0","3.3333","30.0","0.0","","20.0","","","https://images.openfoodfacts.org/images/products/000/163/000/0255/front_fr.4.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0255/front_fr.4.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0255/nutrition_fr.6.400.jpg"
"1630000293","Graines de tournesol écalées crues","","en:sunflower-seeds","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0001630000293/graines-de-tournesol-ecalees-crues","","","","","","2594.1","60.0","4.0","8.4","2.6","","21.0","","","https://images.openfoodfacts.org/images/products/000/163/000/0293/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0293/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0293/nutrition_fr.5.400.jpg"
"1630000316","Graines de tournesol écalées rôties et salées","","en:sunflower-seeds","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0001630000316/graines-de-tournesol-ecalees-roties-et-salees","","","","C","8.0","2649.9","60.0","6.6667","13.3333","6.6667","","23.3333","0.9","","https://images.openfoodfacts.org/images/products/000/163/000/0316/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0316/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0316/nutrition_fr.5.400.jpg"
"1630000347","Graines de citrouille en écale","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Graines, Produits de la plante de courge, Graines de courge et dérivés, Graines de courge","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0001630000347/graines-de-citrouille-en-ecale","","","","","","2343.0","50.0","6.0","10.0","0.0","","30.0","","","https://images.openfoodfacts.org/images/products/000/163/000/0347/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0347/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0347/nutrition_fr.5.400.jpg"
"1630000385","Noix de grenoble écalées crues","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Fruits à coques et dérivés, Fruits à coques, Noix, Noix françaises, Noix de Grenoble","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0001630000385/noix-de-grenoble-ecalees-crues","","","","","","2736.3","64.0","6.0","13.0","2.6","","14.0","","","https://images.openfoodfacts.org/images/products/000/163/000/0385/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0385/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0385/nutrition_fr.5.400.jpg"
"1630000408","Noix de Grenoble Demies","","Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts,Walnuts,French nuts,fr:Noix de Grenoble","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0001630000408/noix-de-grenoble-demies","","","","A","-8.0","2736.3","64.0","6.0","14.0","2.6","6.8","14.0","0.005","","https://images.openfoodfacts.org/images/products/000/163/000/0408/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0408/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0408/nutrition_fr.5.400.jpg"
"1630000415","Noix de grenoble en moreceaux","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Fruits à coques et dérivés, Fruits à coques, Noix, Noix françaises, Noix de Grenoble","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0001630000415/noix-de-grenoble-en-moreceaux","","","","","","2736.3","65.0","6.0","12.0","2.6","","14.0","","","https://images.openfoodfacts.org/images/products/000/163/000/0415/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0415/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0415/nutrition_fr.5.400.jpg"
"1630000422","Noix de grenoble naturelles en écale","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Fruits à coques et dérivés, Fruits à coques, Noix, Noix françaises, Noix de Grenoble","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0001630000422/noix-de-grenoble-naturelles-en-ecale","","","","","","2580.1","60.0","5.6667","13.3333","2.3333","","14.3333","","","https://images.openfoodfacts.org/images/products/000/163/000/0422/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0422/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0422/nutrition_fr.5.400.jpg"
"1630000477","Raisins Sultana","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Produits déshydratés, Aliments à base de plantes séchées, Fruits secs, Raisins secs, Raisins secs Sultanines","Fruits and vegetables","","Canada","","http://world-en.openfoodfacts.org/product/0001630000477/raisins-sultana","","","","","","1255.2","1.6","0.0","78.0","58.0","","3.2","","","https://images.openfoodfacts.org/images/products/000/163/000/0477/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0477/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0477/nutrition_fr.5.400.jpg"
"1630000521","Graines de pavot","","en:papaver-seeds","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0001630000521/graines-de-pavot","","","","","","2309.6","70.0","0.0","6.0","5.8000001907348","","26.0","","","https://images.openfoodfacts.org/images/products/000/163/000/0521/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0521/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0521/nutrition_fr.5.400.jpg"
"1630000545","Quinoa blanc","fr:Quinoa blanc, fr:Quinoa","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Quinoa, Quinoa blanc","Cereals and potatoes","","Canada","","http://world-en.openfoodfacts.org/product/0001630000545/quinoa-blanc-fr-quinoa-blanc","","","","","","1539.7","6.0","1.0","64.0","0.0","","14.0","","","https://images.openfoodfacts.org/images/products/000/163/000/0545/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0545/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0545/nutrition_fr.5.400.jpg"
"1630000552","Noix de Brésil","","en:brazil-nuts","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0001630000552/noix-de-bresil","","","","","","2753.1","67.0","17.6","11.6","0.0","","14.2","","","https://images.openfoodfacts.org/images/products/000/163/000/0552/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0552/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0552/nutrition_fr.5.400.jpg"
"1630000576","Amandes en cubes","","en:almonds","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0001630000576/amandes-en-cubes","","","","","","2502.0","52.0","5.0","21.0","4.8000001907348","","21.0","","","https://images.openfoodfacts.org/images/products/000/163/000/0576/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0576/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0576/nutrition_fr.5.400.jpg"
"1630000590","Noix de grenoble petits morceaux","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Fruits à coques et dérivés, Fruits à coques, Noix, Noix françaises, Noix de Grenoble","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0001630000590/noix-de-grenoble-petits-morceaux","","","","","","2736.3","65.2","6.0","13.6","2.6","","15.2","","","https://images.openfoodfacts.org/images/products/000/163/000/0590/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0590/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0590/nutrition_fr.5.400.jpg"
"1630000606","Graines de citrouille écalées rôties salées","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Graines, Produits de la plante de courge, Graines de courge et dérivés, Graines de courge","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0001630000606/graines-de-citrouille-ecalees-roties-salees","","","","D","12.0","2510.4","46.666666666667","13.333333333333","13.333333333333","0.0","","30.0","0.83333333333333","","https://images.openfoodfacts.org/images/products/000/163/000/0606/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0606/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0606/nutrition_fr.5.400.jpg"
"1630000613","Graines de citrouille écalées rôties non salées","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Graines, Produits de la plante de courge, Graines de courge et dérivés, Graines de courge","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0001630000613/graines-de-citrouille-ecalees-roties-non-salees","","","","C","8.0","2510.4","46.666666666667","13.333333333333","13.333333333333","0.0","","0.0","0.0","","https://images.openfoodfacts.org/images/products/000/163/000/0613/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/0613/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/0613/nutrition_fr.5.400.jpg"
"1630005014","Amandes enrobées de chocolat au lait","","Amandes au chocolat, Amandes de chocolat au lait, Amandes enrobées de chocolat au lait","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0001630005014/amandes-enrobees-de-chocolat-au-lait","","","","E","29.0","2248.9","34.249999523163","14.249999523163","52.5","47.5","","10.0","0.1125","","https://images.openfoodfacts.org/images/products/000/163/000/5014/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/5014/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/5014/nutrition_fr.5.400.jpg"
"1630005090","Arachides blanches rôties et salées","","en:peanuts","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0001630005090/arachides-blanches-roties-et-salees","","","","C","8.0","2426.7","50.0","7.0","18.0","4.0","","26.0","0.975","","https://images.openfoodfacts.org/images/products/000/163/000/5090/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/5090/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/5090/nutrition_fr.5.400.jpg"
"1630005137","Noix de cajou crues","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Fruits à coques et dérivés, Fruits à coques, Noix de cajou","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0001630005137/noix-de-cajou-crues","","","","","","2401.6","42.0","9.0","32.0","6.0","","14.0","","","https://images.openfoodfacts.org/images/products/000/163/000/5137/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/5137/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/5137/nutrition_fr.5.400.jpg"
"1630005144","Noix de cajou rôties non salées","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Fruits à coques et dérivés, Fruits à coques, Noix de cajou","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0001630005144/noix-de-cajou-roties-non-salees","","","","","","2426.7","48.0","8.0","30.0","4.0","","16.0","","","https://images.openfoodfacts.org/images/products/000/163/000/5144/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/5144/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/5144/nutrition_fr.5.400.jpg"
"1630005151","Noix de cajou rôties salées","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Fruits à coques et dérivés, Fruits à coques, Noix de cajou","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0001630005151/noix-de-cajou-roties-salees","","","","C","10.0","2426.7","48.0","8.0","30.0","5.0","","16.0","1.025","","https://images.openfoodfacts.org/images/products/000/163/000/5151/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/000/163/000/5151/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/000/163/000/5151/nutrition_fr.5.400.jpg"
